peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,model_freeze_probas,model_freeze_labels,peak_times_ced
625.3674715,1.085868,0.554652000000033,7.86025673488583,163.181711046526,NaN,0,6.8598316342847,0.0530590308655122,0.17924056408591,0.661204958926823,0,684.685235
625.9299355,1.11711600000001,0.60152400000004,29.903130166239,199.06116430288,NaN,1,15.3305013815093,0.0512318113918061,0.249189050018597,0.335094052796725,0,685.247699
626.4377155,1.070244,0.531215999999972,26.2183286260448,136.802590269649,NaN,0,3.00022503036565,0.0307777516891057,0.100683042762525,0.375595535048433,0,685.755479
627.0079915,1.07805600000006,0.429660000000013,15.0156304438882,185.733702228181,NaN,1,5.57106070139023,0.0204923207037394,0.116048031361663,0.540227473824659,0,686.325755
627.6017035,1.16398800000002,0.382788000000005,7.72916736072409,164.213153667285,NaN,0,2.10534091979113,0.0389894360495524,0.185287135527105,0.657902195127595,0,686.919467
628.0391755,1.03118399999994,0.273419999999987,13.2749747512318,138.308518447238,NaN,1,11.844815041317,0.0426942258264559,0.283883017281282,0.577125861335546,0,687.356939
628.4453995,0.843696000000023,0.51559199999997,23.672174381612,112.45368919133,NaN,0,9.14923404245977,0.100254103944495,0.274270309884945,0.442843679181811,0,687.763163
628.9922395,0.95306400000004,0.273419999999987,30.0640870324057,178.999017594184,NaN,1,38.1172415539096,0.111180299791672,0.22414034746544,0.358556422897835,0,688.310003
629.6093875,1.1639879999999,0.24998400000004,28.4873771801181,158.968416444702,NaN,0,16.2118849476461,0.118385246083818,0.312033452360588,0.387710268547441,0,688.927151
630.1796635,1.18742399999996,0.468720000000076,25.7927704083432,204.739606233495,NaN,1,12.2898136323117,0.143891428645147,0.340012734636743,0.44069446256317,0,689.497427
630.7577515,1.14836400000002,0.335915999999997,30.1461409917676,177.668843868399,NaN,0,8.1225439922543,0.142261099127235,0.351110916806084,0.374190931319763,0,690.075515
631.2577195,1.07805600000006,0.249983999999927,29.8808447716908,180.930067285925,NaN,1,10.4572803919594,0.140477526447639,0.366140051146554,0.375794669526275,0,690.575483
631.8748675,1.11711600000001,0.335915999999997,36.5047667716464,140.624220374562,NaN,0,7.3502461992878,0.0650907575973114,0.262303662930835,0.256271240305494,0,691.192631
632.5388875,1.28116799999998,0.28904399999999,37.1271058000104,200.688834619311,NaN,1,8.91277798959615,0.0534325485154562,0.254372862209576,0.247556955089516,0,691.856651
633.1482235,1.27335600000004,0.367164000000002,36.6139684034499,166.775471586243,NaN,0,3.05367238600868,0.0780369432291798,0.199687557306452,0.262586862614535,0,692.465987
633.8122435,1.27335599999992,0.320291999999995,40.4550138752953,201.552999957321,NaN,1,18.9868762429438,0.0825621600538387,0.0875356461622948,0.221869234716722,0,693.130007
634.4840755,1.33585199999993,0.273420000000101,30.1844067554144,157.644875925171,NaN,0,12.7833371510091,0.0928719425633639,0.134810980475946,0.354747221271174,0,693.801839
635.1402835,1.3280400000001,0.468720000000076,28.7851648110077,197.753132592517,NaN,1,9.89399478548562,0.0567792211735228,0.206888664678441,0.357279863356879,0,694.458047
635.7339955,1.24992000000009,0.257795999999985,28.419155283328,172.942054294234,NaN,0,18.2321556793912,0.0286922880072759,0.232331076964425,0.348286248918654,0,695.051759
636.2808355,1.14055199999996,0.445283999999901,22.151973292673,182.766793725182,NaN,1,31.7662904663596,0.055916244134019,0.195735480658647,0.452172320058119,0,695.598599
636.8042395,1.070244,0.421847999999954,10.1803903428336,164.556358310245,NaN,0,25.8573988293645,0.0942572271349961,0.239474633078904,0.648857757440707,0,696.122003
637.1479675,0.86713199999997,0.35154,6.67060566688701,65.7192637625887,NaN,1,28.3575290499067,0.159835508767107,0.215995867799474,0.720128767081975,1,696.465731
637.4916955,0.687455999999997,0.234360000000038,4.74022864335875,120.33063949396,NaN,0,32.5422400434635,0.2475042688487,0.241143051340924,0.773234241310291,1,696.809459
637.8744835,0.726516000000061,0.554651999999919,12.4839468332438,115.123930421221,NaN,1,39.1117659699915,0.258778107752522,0.280477828129544,0.685456813063533,1,697.192247
638.3822635,0.890567999999917,0.281231999999932,26.0090069590451,87.7998838380318,NaN,0,36.5799851715681,0.223977236313089,0.268952818722574,0.472752432466921,1,697.700027
