peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,peak_times_ced
164.8762214,1.36709999999999,0.726516000000004,10.0867017490304,33.9671090710479,0.00974383678408061,1,13.2598121441521,0.0499611945820985,0.0809168024753519,167.5987588
165.6574214,1.421784,0.640584000000018,8.21414524909752,34.1888524404488,0.00416606890927703,0,19.415601444095,0.0508451187072614,0.0492179337511703,168.3799588
166.3605014,1.48428000000001,0.749951999999979,7.52762210746975,27.3457023564714,0.00770280338939516,1,15.4150679827244,0.0503735719524502,0.0421720609212224,169.0830388
167.1417014,1.48427999999998,0.874943999999999,9.8853831511947,30.519860706552,0.0118078659853591,0,5.23679855172992,0.0444013184233231,0.120694017706444,169.8642388
167.8994654,1.53896399999999,0.796823999999987,9.18235381205785,32.0238913957066,0.00774480669489561,1,4.21114853501083,0.045479277544683,0.112453307221539,170.6220028
168.6494174,1.50771600000002,0.742140000000006,9.27968447859769,29.0389071779241,0.0133026712034788,0,0.689657905903641,0.0450957076724848,0.101706535248521,171.3719548
169.4149934,1.51552799999999,0.773388000000011,8.64973716818202,26.5311725179986,0.00748197001862152,1,2.7305450690247,0.0241630419262242,0.0932365261992392,172.1375308
170.1024494,1.45303199999998,0.718703999999974,10.8156101806648,39.5998651091701,0.0215333422482104,0,0.671143458798803,0.0183248713898261,0.0692608452095947,172.8249868
170.7352214,1.32022800000001,0.82025999999999,11.6162214669148,32.8373208334655,0.00969688767085169,1,2.31415285616982,0.050436088568128,0.0688152124110117,173.4577588
171.5632934,1.46084400000001,0.695268000000027,9.45650000850243,32.6141665621526,0.0197185429213636,0,10.3184236235222,0.0512114518199512,0.0310102301790144,174.2858308
172.2429374,1.50771599999999,0.796824000000015,8.77130530454214,31.356245262427,0.00975649107352283,1,10.3184236235234,0.0482184316936126,0.0310102301790142,174.9654748
173.0085134,1.44522000000001,0.796823999999987,10.1055800121569,29.4452024437408,0.0121662963310163,0,7.81382043091557,0.0408731967652402,0.0507846418169928,175.7310508
173.6803454,1.437408,0.874943999999999,12.5138744015858,30.3829933332383,0.00852230540731243,1,11.9744205141614,0.0359968414193312,0.0602085467968773,176.4028828
174.4927934,1.48427999999998,0.648395999999991,9.72467151833476,31.9564955128569,0.0554848613997326,0,15.2062996396774,0.0400256039272686,0.0773005985895056,177.2153308
175.2505574,1.570212,0.742139999999978,9.65318457644421,21.4560964397935,0.028996169415596,1,12.021317050967,0.0287884757657797,0.0946465575931853,177.9730948
176.0161334,1.52334000000002,0.749952000000008,9.1877047159206,25.6015375029029,0.105126752844236,0,9.49866075640032,0.0352294359516753,0.0933220178109954,178.7386708
176.8051454,1.554588,0.726516000000004,10.5245969088554,28.5024280600493,0.0467148914921902,1,6.54278053224538,0.0370232369710317,0.104047804019052,179.5276828
177.5082254,1.49209199999999,0.726516000000004,10.0724311959892,27.0894387023821,0.0438130999330926,0,9.79804083601944,0.030755319606758,0.0897393594869552,180.2307628
178.2972374,1.49209200000001,0.656208000000021,7.91313872602381,33.1796991915242,0.00667274289400901,1,0,0.0203201870734029,0.0698510545733547,181.0197748
179.0237534,1.51552800000002,0.609336000000013,6.57875931166366,33.4628849040415,0.0179406478203327,0,1.85534078957373,0.0188138286649751,0.0864910408949568,181.7462908
179.7971414,1.49990399999999,0.835883999999993,8.98177459710841,20.6459761013286,0.00358459394616599,1,6.17255797609528,0.0166178945918234,0.115393794428477,182.5196788
180.6017774,1.578024,0.742140000000006,8.14807752570427,30.5241097009194,0.0116967616861553,0,6.54779293795038,0.02576470331868,0.113612070881638,183.3243148
181.3282934,1.53115200000002,0.624959999999987,8.27525913710397,25.3733708025346,0.00427713231293598,1,1.86225120979912,0.0213847056989415,0.133051045416032,184.0508308
182.0860574,1.48427999999998,0.632772000000017,9.69102084548545,31.6219213605035,0.0179209630445149,0,6.47845538611465,0.0224944680931172,0.134240221796566,184.8085948
182.7500774,1.42178399999997,0.828071999999992,9.20152951662978,28.5117792823583,0.00778870308186886,1,14.28383419985,0.0346167757455189,0.131953610829475,185.4726148
